Datetime,Close
2021-05-24 14:24:00-04:00,127.77899932861328
2021-05-24 14:26:00-04:00,127.75900268554688
2021-05-24 14:28:00-04:00,127.73500061035156
2021-05-24 14:30:00-04:00,127.79010009765625
2021-05-24 14:32:00-04:00,127.79000091552734
2021-05-24 14:34:00-04:00,127.86000061035156
2021-05-24 14:36:00-04:00,127.82499694824219
2021-05-24 14:38:00-04:00,127.83999633789062
2021-05-24 14:40:00-04:00,127.8499984741211
2021-05-24 14:42:00-04:00,127.83499908447266
2021-05-24 14:44:00-04:00,127.81500244140625
2021-05-24 14:46:00-04:00,127.82990264892578
2021-05-24 14:48:00-04:00,127.9000015258789
2021-05-24 14:50:00-04:00,127.91500091552734
2021-05-24 14:52:00-04:00,127.81999969482422
2021-05-24 14:54:00-04:00,127.83499908447266
2021-05-24 14:56:00-04:00,127.79000091552734
2021-05-24 14:58:00-04:00,127.7699966430664
2021-05-24 15:00:00-04:00,127.83999633789062
2021-05-24 15:02:00-04:00,127.8499984741211
2021-05-24 15:04:00-04:00,127.82599639892578
2021-05-24 15:06:00-04:00,127.83999633789062
2021-05-24 15:08:00-04:00,127.8949966430664
2021-05-24 15:10:00-04:00,127.90499877929688
2021-05-24 15:12:00-04:00,127.83000183105469
2021-05-24 15:14:00-04:00,127.76000213623047
2021-05-24 15:16:00-04:00,127.73999786376953
2021-05-24 15:18:00-04:00,127.7249984741211
2021-05-24 15:20:00-04:00,127.73999786376953
2021-05-24 15:22:00-04:00,127.69999694824219
2021-05-24 15:24:00-04:00,127.70999908447266
2021-05-24 15:26:00-04:00,127.68070220947266
2021-05-24 15:28:00-04:00,127.71499633789062
2021-05-24 15:30:00-04:00,127.63500213623047
2021-05-24 15:32:00-04:00,127.56500244140625
2021-05-24 15:34:00-04:00,127.57499694824219
2021-05-24 15:36:00-04:00,127.61499786376953
2021-05-24 15:38:00-04:00,127.62000274658203
2021-05-24 15:40:00-04:00,127.61499786376953
2021-05-24 15:42:00-04:00,127.55999755859375
2021-05-24 15:44:00-04:00,127.50499725341797
2021-05-24 15:46:00-04:00,127.51000213623047
2021-05-24 15:48:00-04:00,127.56999969482422
2021-05-24 15:50:00-04:00,127.44000244140625
2021-05-24 15:52:00-04:00,127.45999908447266
2021-05-24 15:54:00-04:00,127.25
2021-05-24 15:56:00-04:00,127.1500015258789
2021-05-24 15:58:00-04:00,127.0999984741211
2021-05-24 16:00:00-04:00,127.075
2021-05-24 16:02:00-04:00,127.04
2021-05-24 16:04:00-04:00,127.06
2021-05-24 16:06:00-04:00,127.07
2021-05-24 16:08:00-04:00,127.07
2021-05-24 16:10:00-04:00,127.085
2021-05-24 16:12:00-04:00,127.06
2021-05-24 16:14:00-04:00,127.04
2021-05-24 16:16:00-04:00,127.05
2021-05-24 16:18:00-04:00,127.07
2021-05-24 16:20:00-04:00,127.06
2021-05-24 16:22:00-04:00,127.05
2021-05-24 16:24:00-04:00,127.05
2021-05-24 16:26:00-04:00,127.045
2021-05-24 16:28:00-04:00,127.04
2021-05-24 16:30:00-04:00,127.01
2021-05-24 16:32:00-04:00,127.03
2021-05-24 16:34:00-04:00,127.045
2021-05-24 16:36:00-04:00,127.06
2021-05-24 16:38:00-04:00,127.055
2021-05-24 16:40:00-04:00,127.1
2021-05-24 16:42:00-04:00,127.05
2021-05-24 16:44:00-04:00,127.07
2021-05-24 16:46:00-04:00,127.065
2021-05-24 16:48:00-04:00,127.065
2021-05-24 16:50:00-04:00,127.08
2021-05-24 16:52:00-04:00,127.06
2021-05-24 16:54:00-04:00,127.07
2021-05-24 16:56:00-04:00,127.09
2021-05-24 16:58:00-04:00,127.08
2021-05-24 17:00:00-04:00,127.085
2021-05-24 17:02:00-04:00,127.08
2021-05-24 17:04:00-04:00,127.06
2021-05-24 17:06:00-04:00,127.03
2021-05-24 17:08:00-04:00,127.05
2021-05-24 17:10:00-04:00,127.04
2021-05-24 17:12:00-04:00,127.055
2021-05-24 17:14:00-04:00,127.07
2021-05-24 17:16:00-04:00,127.06
2021-05-24 17:18:00-04:00,127.05
2021-05-24 17:20:00-04:00,127.04
2021-05-24 17:22:00-04:00,127.045
2021-05-24 17:24:00-04:00,127.06
2021-05-24 17:26:00-04:00,127.055
2021-05-24 17:28:00-04:00,127.05
2021-05-24 17:30:00-04:00,127.05
2021-05-24 17:32:00-04:00,127.045
2021-05-24 17:34:00-04:00,127.04
2021-05-24 17:36:00-04:00,127.05
2021-05-24 17:38:00-04:00,127.06
2021-05-24 17:40:00-04:00,127.065
2021-05-24 17:42:00-04:00,127.06
2021-05-24 17:44:00-04:00,127.06
2021-05-24 17:46:00-04:00,127.07
2021-05-24 17:48:00-04:00,127.04
2021-05-24 17:50:00-04:00,127.04
2021-05-24 17:52:00-04:00,127.05
2021-05-24 17:54:00-04:00,127.045
2021-05-24 17:56:00-04:00,127.05
2021-05-24 17:58:00-04:00,127.07
2021-05-24 18:00:00-04:00,127.1
2021-05-24 18:02:00-04:00,127.13
2021-05-24 18:04:00-04:00,127.13
2021-05-24 18:06:00-04:00,127.12
2021-05-24 18:08:00-04:00,127.11
2021-05-24 18:10:00-04:00,127.06
2021-05-24 18:12:00-04:00,127.06
2021-05-24 18:14:00-04:00,127.07
2021-05-24 18:16:00-04:00,127.05
2021-05-24 18:18:00-04:00,127.03
2021-05-24 18:20:00-04:00,127.09
2021-05-24 18:22:00-04:00,127.06
2021-05-24 18:24:00-04:00,127.09
2021-05-24 18:26:00-04:00,127.1
2021-05-24 18:28:00-04:00,127.12
2021-05-24 18:30:00-04:00,127.14
2021-05-24 18:32:00-04:00,127.14
2021-05-24 18:34:00-04:00,127.12
2021-05-24 18:36:00-04:00,127.12
2021-05-24 18:38:00-04:00,127.2
2021-05-24 18:40:00-04:00,127.18
2021-05-24 18:42:00-04:00,127.21
2021-05-24 18:44:00-04:00,127.21
2021-05-24 18:46:00-04:00,127.15
2021-05-24 18:48:00-04:00,127.21
2021-05-24 18:50:00-04:00,127.2
2021-05-24 18:52:00-04:00,127.18
2021-05-24 18:54:00-04:00,127.18
2021-05-24 18:56:00-04:00,127.18
2021-05-24 18:58:00-04:00,127.14
2021-05-24 19:00:00-04:00,127.25
2021-05-24 19:02:00-04:00,127.24
2021-05-24 19:04:00-04:00,127.24
2021-05-24 19:06:00-04:00,127.23
2021-05-24 19:08:00-04:00,127.21
2021-05-24 19:10:00-04:00,127.22
2021-05-24 19:12:00-04:00,127.2
2021-05-24 19:14:00-04:00,127.19
2021-05-24 19:16:00-04:00,127.22
2021-05-24 19:18:00-04:00,127.25
2021-05-24 19:20:00-04:00,127.2
2021-05-24 19:22:00-04:00,127.2
2021-05-24 19:24:00-04:00,127.23
2021-05-24 19:26:00-04:00,127.24
2021-05-24 19:28:00-04:00,127.25
2021-05-24 19:30:00-04:00,127.25
2021-05-24 19:32:00-04:00,127.24
2021-05-24 19:34:00-04:00,127.19
2021-05-24 19:36:00-04:00,127.19
2021-05-24 19:38:00-04:00,127.25
2021-05-24 19:40:00-04:00,127.23
2021-05-24 19:42:00-04:00,127.25
2021-05-24 19:44:00-04:00,127.24
2021-05-24 19:46:00-04:00,127.25
2021-05-24 19:48:00-04:00,127.25
2021-05-24 19:50:00-04:00,127.27
2021-05-24 19:52:00-04:00,127.3
2021-05-24 19:54:00-04:00,127.3
2021-05-24 19:56:00-04:00,127.35
2021-05-24 19:58:00-04:00,127.27
2021-05-25 04:00:00-04:00,127.91
2021-05-25 04:02:00-04:00,127.92
2021-05-25 04:04:00-04:00,127.96
2021-05-25 04:06:00-04:00,127.97
2021-05-25 04:08:00-04:00,127.95
2021-05-25 04:10:00-04:00,127.89
2021-05-25 04:12:00-04:00,127.89
2021-05-25 04:14:00-04:00,127.85
2021-05-25 04:16:00-04:00,127.8
2021-05-25 04:18:00-04:00,127.8
2021-05-25 04:20:00-04:00,127.83
2021-05-25 04:22:00-04:00,127.84
2021-05-25 04:24:00-04:00,127.85
2021-05-25 04:26:00-04:00,127.9
2021-05-25 04:28:00-04:00,127.96
2021-05-25 04:30:00-04:00,127.95
2021-05-25 04:32:00-04:00,127.91
2021-05-25 04:34:00-04:00,127.92
2021-05-25 04:36:00-04:00,127.93
2021-05-25 04:38:00-04:00,127.92
2021-05-25 04:40:00-04:00,127.9
2021-05-25 04:42:00-04:00,127.93
2021-05-25 04:44:00-04:00,127.9
2021-05-25 04:46:00-04:00,127.94
2021-05-25 04:48:00-04:00,127.9
2021-05-25 04:50:00-04:00,127.9
2021-05-25 04:52:00-04:00,127.86
2021-05-25 04:54:00-04:00,127.9
2021-05-25 04:56:00-04:00,127.87
2021-05-25 04:58:00-04:00,127.91
2021-05-25 05:00:00-04:00,127.87
2021-05-25 05:02:00-04:00,127.91
2021-05-25 05:04:00-04:00,127.89
2021-05-25 05:06:00-04:00,127.87
2021-05-25 05:08:00-04:00,127.86
2021-05-25 05:10:00-04:00,127.85
2021-05-25 05:12:00-04:00,127.84
2021-05-25 05:14:00-04:00,127.83
2021-05-25 05:16:00-04:00,127.87
2021-05-25 05:18:00-04:00,127.87
2021-05-25 05:20:00-04:00,127.87
2021-05-25 05:22:00-04:00,127.87
2021-05-25 05:24:00-04:00,127.85
2021-05-25 05:26:00-04:00,127.86
2021-05-25 05:28:00-04:00,127.9
2021-05-25 05:30:00-04:00,127.87
2021-05-25 05:32:00-04:00,127.87
2021-05-25 05:34:00-04:00,127.88
2021-05-25 05:36:00-04:00,127.86
2021-05-25 05:38:00-04:00,127.89
2021-05-25 05:40:00-04:00,127.85
2021-05-25 05:42:00-04:00,127.84
2021-05-25 05:44:00-04:00,127.87
2021-05-25 05:46:00-04:00,127.87
2021-05-25 05:48:00-04:00,127.84
2021-05-25 05:50:00-04:00,127.85
2021-05-25 05:52:00-04:00,127.85
2021-05-25 05:54:00-04:00,127.87
2021-05-25 05:56:00-04:00,127.87
2021-05-25 05:58:00-04:00,127.85
2021-05-25 06:00:00-04:00,127.85
2021-05-25 06:02:00-04:00,127.86
2021-05-25 06:04:00-04:00,127.88
2021-05-25 06:06:00-04:00,127.89
2021-05-25 06:08:00-04:00,127.9
2021-05-25 06:10:00-04:00,127.88
2021-05-25 06:12:00-04:00,127.84
2021-05-25 06:14:00-04:00,127.76
2021-05-25 06:16:00-04:00,127.78
2021-05-25 06:18:00-04:00,127.78
2021-05-25 06:20:00-04:00,127.78
2021-05-25 06:22:00-04:00,127.77
2021-05-25 06:24:00-04:00,127.75
2021-05-25 06:26:00-04:00,127.74
2021-05-25 06:28:00-04:00,127.73
2021-05-25 06:30:00-04:00,127.72
2021-05-25 06:32:00-04:00,127.76
2021-05-25 06:34:00-04:00,127.71
2021-05-25 06:36:00-04:00,127.61
2021-05-25 06:38:00-04:00,127.68
2021-05-25 06:40:00-04:00,127.68
2021-05-25 06:42:00-04:00,127.65
2021-05-25 06:44:00-04:00,127.65
2021-05-25 06:46:00-04:00,127.65
2021-05-25 06:48:00-04:00,127.65
2021-05-25 06:50:00-04:00,127.63
2021-05-25 06:52:00-04:00,127.61
2021-05-25 06:54:00-04:00,127.68
2021-05-25 06:56:00-04:00,127.69
2021-05-25 06:58:00-04:00,127.67
2021-05-25 07:00:00-04:00,127.61
2021-05-25 07:02:00-04:00,127.65
2021-05-25 07:04:00-04:00,127.7
2021-05-25 07:06:00-04:00,127.73
2021-05-25 07:08:00-04:00,127.74
2021-05-25 07:10:00-04:00,127.76
2021-05-25 07:12:00-04:00,127.75
2021-05-25 07:14:00-04:00,127.76
2021-05-25 07:16:00-04:00,127.79
2021-05-25 07:18:00-04:00,127.82
2021-05-25 07:20:00-04:00,127.86
2021-05-25 07:22:00-04:00,127.88
2021-05-25 07:24:00-04:00,127.88
2021-05-25 07:26:00-04:00,127.89
2021-05-25 07:28:00-04:00,127.89
2021-05-25 07:30:00-04:00,127.9
2021-05-25 07:32:00-04:00,127.89
2021-05-25 07:34:00-04:00,127.86
2021-05-25 07:36:00-04:00,127.9
2021-05-25 07:38:00-04:00,127.93
2021-05-25 07:40:00-04:00,127.92
2021-05-25 07:42:00-04:00,127.85
2021-05-25 07:44:00-04:00,127.91
2021-05-25 07:46:00-04:00,127.95
2021-05-25 07:48:00-04:00,127.91
2021-05-25 07:50:00-04:00,127.93
2021-05-25 07:52:00-04:00,127.9
2021-05-25 07:54:00-04:00,127.9
2021-05-25 07:56:00-04:00,127.89
2021-05-25 07:58:00-04:00,127.87
2021-05-25 08:00:00-04:00,127.87
2021-05-25 08:02:00-04:00,127.87
2021-05-25 08:04:00-04:00,127.87
2021-05-25 08:06:00-04:00,127.86
2021-05-25 08:08:00-04:00,127.86
2021-05-25 08:10:00-04:00,127.85
2021-05-25 08:12:00-04:00,127.82
2021-05-25 08:14:00-04:00,127.76
2021-05-25 08:16:00-04:00,127.69
2021-05-25 08:18:00-04:00,127.7
2021-05-25 08:20:00-04:00,127.74
2021-05-25 08:22:00-04:00,127.74
2021-05-25 08:24:00-04:00,127.73
2021-05-25 08:26:00-04:00,127.74
2021-05-25 08:28:00-04:00,127.77
2021-05-25 08:30:00-04:00,127.75
2021-05-25 08:32:00-04:00,127.72
2021-05-25 08:34:00-04:00,127.75
2021-05-25 08:36:00-04:00,127.77
2021-05-25 08:38:00-04:00,127.84
2021-05-25 08:40:00-04:00,127.87
2021-05-25 08:42:00-04:00,127.84
2021-05-25 08:44:00-04:00,127.84
2021-05-25 08:46:00-04:00,127.86
2021-05-25 08:48:00-04:00,127.76
2021-05-25 08:50:00-04:00,127.79
2021-05-25 08:52:00-04:00,127.69
2021-05-25 08:54:00-04:00,127.68
2021-05-25 08:56:00-04:00,127.7
2021-05-25 08:58:00-04:00,127.66
2021-05-25 09:00:00-04:00,127.76
2021-05-25 09:02:00-04:00,127.74
2021-05-25 09:04:00-04:00,127.8
2021-05-25 09:06:00-04:00,127.79
2021-05-25 09:08:00-04:00,127.86
2021-05-25 09:10:00-04:00,127.86
2021-05-25 09:12:00-04:00,127.86
2021-05-25 09:14:00-04:00,127.83
2021-05-25 09:16:00-04:00,127.83
2021-05-25 09:30:00-04:00,128.1334991455078
2021-05-25 09:32:00-04:00,128.11500549316406
2021-05-25 09:34:00-04:00,127.82499694824219
2021-05-25 09:36:00-04:00,127.34500122070312
2021-05-25 09:38:00-04:00,127.38999938964844
2021-05-25 09:40:00-04:00,127.20999908447266
2021-05-25 09:42:00-04:00,127.09010314941406
2021-05-25 09:44:00-04:00,127.12999725341797
2021-05-25 09:46:00-04:00,127.25
2021-05-25 09:48:00-04:00,127.2500991821289
2021-05-25 09:50:00-04:00,127.05999755859375
2021-05-25 09:52:00-04:00,127.0199966430664
2021-05-25 09:54:00-04:00,127.06909942626953
2021-05-25 09:56:00-04:00,127.08999633789062
2021-05-25 09:58:00-04:00,126.94499969482422
2021-05-25 10:00:00-04:00,126.9000015258789
2021-05-25 10:02:00-04:00,127.05000305175781
2021-05-25 10:04:00-04:00,127.0199966430664
2021-05-25 10:06:00-04:00,127.0801010131836
2021-05-25 10:08:00-04:00,126.98999786376953
2021-05-25 10:10:00-04:00,127.01499938964844
2021-05-25 10:12:00-04:00,127.11000061035156
2021-05-25 10:14:00-04:00,127.12000274658203
2021-05-25 10:16:00-04:00,127.07499694824219
2021-05-25 10:18:00-04:00,127.03500366210938
2021-05-25 10:20:00-04:00,127.11000061035156
2021-05-25 10:22:00-04:00,127.18499755859375
2021-05-25 10:24:00-04:00,127.25
2021-05-25 10:26:00-04:00,127.11000061035156
2021-05-25 10:28:00-04:00,127.16500091552734
2021-05-25 10:30:00-04:00,127.02999877929688
2021-05-25 10:32:00-04:00,126.89070129394531
2021-05-25 10:34:00-04:00,126.8499984741211
2021-05-25 10:36:00-04:00,126.84500122070312
2021-05-25 10:38:00-04:00,126.83000183105469
2021-05-25 10:40:00-04:00,126.77999877929688
2021-05-25 10:42:00-04:00,126.86000061035156
2021-05-25 10:44:00-04:00,127.00749969482422
2021-05-25 10:46:00-04:00,126.9800033569336
2021-05-25 10:48:00-04:00,127.1050033569336
2021-05-25 10:50:00-04:00,127.1449966430664
2021-05-25 10:52:00-04:00,127.08989715576172
2021-05-25 10:54:00-04:00,127.08000183105469
2021-05-25 10:56:00-04:00,127.18000030517578
2021-05-25 10:58:00-04:00,127.125
2021-05-25 11:00:00-04:00,127.0999984741211
2021-05-25 11:02:00-04:00,126.91000366210938
2021-05-25 11:04:00-04:00,126.88999938964844
2021-05-25 11:06:00-04:00,126.82499694824219
2021-05-25 11:08:00-04:00,126.8499984741211
2021-05-25 11:10:00-04:00,126.94499969482422
2021-05-25 11:12:00-04:00,126.95500183105469
2021-05-25 11:14:00-04:00,126.87000274658203
2021-05-25 11:16:00-04:00,126.7300033569336
2021-05-25 11:18:00-04:00,126.80500030517578
2021-05-25 11:20:00-04:00,126.86000061035156
2021-05-25 11:22:00-04:00,126.83999633789062
2021-05-25 11:24:00-04:00,126.86499786376953
2021-05-25 11:26:00-04:00,126.73999786376953
2021-05-25 11:28:00-04:00,126.83000183105469
2021-05-25 11:30:00-04:00,126.73500061035156
2021-05-25 11:32:00-04:00,126.66999816894531
2021-05-25 11:34:00-04:00,126.81520080566406
2021-05-25 11:36:00-04:00,126.83000183105469
2021-05-25 11:38:00-04:00,126.83499908447266
2021-05-25 11:40:00-04:00,126.78500366210938
2021-05-25 11:42:00-04:00,126.78500366210938
2021-05-25 11:44:00-04:00,126.85179901123047
2021-05-25 11:46:00-04:00,126.88990020751953
2021-05-25 11:48:00-04:00,126.8781967163086
2021-05-25 11:50:00-04:00,126.73999786376953
2021-05-25 11:52:00-04:00,126.80000305175781
2021-05-25 11:54:00-04:00,126.87999725341797
2021-05-25 11:56:00-04:00,126.8550033569336
2021-05-25 11:58:00-04:00,126.80000305175781
2021-05-25 12:00:00-04:00,126.77999877929688
2021-05-25 12:02:00-04:00,126.80999755859375
2021-05-25 12:04:00-04:00,126.77999877929688
2021-05-25 12:06:00-04:00,126.87000274658203
2021-05-25 12:08:00-04:00,126.95999908447266
2021-05-25 12:10:00-04:00,126.98999786376953
2021-05-25 12:12:00-04:00,126.96499633789062
2021-05-25 12:14:00-04:00,126.94999694824219
2021-05-25 12:16:00-04:00,126.99500274658203
2021-05-25 12:18:00-04:00,126.96499633789062
2021-05-25 12:20:00-04:00,127.0
2021-05-25 12:22:00-04:00,126.9749984741211
2021-05-25 12:24:00-04:00,126.94999694824219
2021-05-25 12:26:00-04:00,126.95999908447266
2021-05-25 12:28:00-04:00,126.98999786376953
2021-05-25 12:30:00-04:00,127.02989959716797
2021-05-25 12:32:00-04:00,127.05000305175781
2021-05-25 12:34:00-04:00,126.96900177001953
2021-05-25 12:36:00-04:00,126.94000244140625
2021-05-25 12:38:00-04:00,126.94499969482422
2021-05-25 12:40:00-04:00,126.8499984741211
2021-05-25 12:42:00-04:00,126.8550033569336
2021-05-25 12:44:00-04:00,126.8949966430664
2021-05-25 12:46:00-04:00,126.86000061035156
2021-05-25 12:48:00-04:00,126.80000305175781
2021-05-25 12:50:00-04:00,126.80999755859375
2021-05-25 12:52:00-04:00,126.85990142822266
2021-05-25 12:54:00-04:00,126.83499908447266
2021-05-25 12:56:00-04:00,126.83999633789062
2021-05-25 12:58:00-04:00,126.81999969482422
2021-05-25 13:00:00-04:00,126.75740051269531
2021-05-25 13:02:00-04:00,126.68000030517578
2021-05-25 13:04:00-04:00,126.625
2021-05-25 13:06:00-04:00,126.69999694824219
2021-05-25 13:08:00-04:00,126.66500091552734
2021-05-25 13:10:00-04:00,126.7300033569336
2021-05-25 13:12:00-04:00,126.7750015258789
2021-05-25 13:14:00-04:00,126.80999755859375
2021-05-25 13:16:00-04:00,126.86910247802734
2021-05-25 13:18:00-04:00,126.88200378417969
2021-05-25 13:20:00-04:00,126.88749694824219
2021-05-25 13:22:00-04:00,126.91999816894531
2021-05-25 13:24:00-04:00,126.97000122070312
2021-05-25 13:26:00-04:00,126.94499969482422
2021-05-25 13:28:00-04:00,126.95999908447266
2021-05-25 13:30:00-04:00,126.91000366210938
2021-05-25 13:32:00-04:00,126.94499969482422
2021-05-25 13:34:00-04:00,126.93499755859375
2021-05-25 13:36:00-04:00,126.95999908447266
2021-05-25 13:38:00-04:00,126.94999694824219
2021-05-25 13:40:00-04:00,126.84500122070312
2021-05-25 13:42:00-04:00,126.87989807128906
2021-05-25 13:44:00-04:00,126.87000274658203
2021-05-25 13:46:00-04:00,126.92500305175781
2021-05-25 13:48:00-04:00,126.91999816894531
2021-05-25 13:50:00-04:00,126.93000030517578
2021-05-25 13:52:00-04:00,126.84500122070312
2021-05-25 13:54:00-04:00,126.83000183105469
2021-05-25 13:56:00-04:00,126.83000183105469
2021-05-25 13:58:00-04:00,126.87999725341797
2021-05-25 14:00:00-04:00,126.7249984741211
2021-05-25 14:02:00-04:00,126.68000030517578
2021-05-25 14:04:00-04:00,126.73500061035156
2021-05-25 14:06:00-04:00,126.76499938964844
2021-05-25 14:08:00-04:00,126.7699966430664
2021-05-25 14:10:00-04:00,126.76000213623047
2021-05-25 14:12:00-04:00,126.81500244140625
2021-05-25 14:14:00-04:00,126.75
2021-05-25 14:16:00-04:00,126.7300033569336
2021-05-25 14:18:00-04:00,126.73999786376953
2021-05-25 14:20:00-04:00,126.80500030517578
2021-05-25 14:22:00-04:00,126.73999786376953
2021-05-25 14:24:00-04:00,126.73500061035156
2021-05-25 14:26:00-04:00,126.75499725341797
2021-05-25 14:28:00-04:00,126.74500274658203
2021-05-25 14:30:00-04:00,126.78240203857422
2021-05-25 14:32:00-04:00,126.73999786376953
2021-05-25 14:34:00-04:00,126.6449966430664
2021-05-25 14:36:00-04:00,126.70500183105469
2021-05-25 14:38:00-04:00,126.69499969482422
2021-05-25 14:40:00-04:00,126.73500061035156
2021-05-25 14:42:00-04:00,126.7300033569336
2021-05-25 14:44:00-04:00,126.68000030517578
2021-05-25 14:46:00-04:00,126.6729965209961
2021-05-25 14:48:00-04:00,126.68499755859375
2021-05-25 14:50:00-04:00,126.67500305175781
2021-05-25 14:52:00-04:00,126.59500122070312
2021-05-25 14:54:00-04:00,126.62999725341797
2021-05-25 14:56:00-04:00,126.71499633789062
2021-05-25 14:58:00-04:00,126.66000366210938
2021-05-25 15:00:00-04:00,126.57499694824219
2021-05-25 15:02:00-04:00,126.51499938964844
2021-05-25 15:04:00-04:00,126.45999908447266
2021-05-25 15:06:00-04:00,126.44000244140625
2021-05-25 15:08:00-04:00,126.33499908447266
2021-05-25 15:10:00-04:00,126.34500122070312
2021-05-25 15:12:00-04:00,126.42500305175781
2021-05-25 15:14:00-04:00,126.41999816894531
2021-05-25 15:16:00-04:00,126.43499755859375
2021-05-25 15:18:00-04:00,126.45999908447266
2021-05-25 15:20:00-04:00,126.55120086669922
2021-05-25 15:22:00-04:00,126.58499908447266
2021-05-25 15:24:00-04:00,126.66999816894531
2021-05-25 15:26:00-04:00,126.66950225830078
2021-05-25 15:28:00-04:00,126.67500305175781
2021-05-25 15:30:00-04:00,126.62999725341797
2021-05-25 15:32:00-04:00,126.56999969482422
2021-05-25 15:34:00-04:00,126.61499786376953
2021-05-25 15:36:00-04:00,126.69000244140625
2021-05-25 15:38:00-04:00,126.80999755859375
2021-05-25 15:40:00-04:00,126.81999969482422
2021-05-25 15:42:00-04:00,126.74500274658203
2021-05-25 15:44:00-04:00,126.8550033569336
2021-05-25 15:46:00-04:00,126.90499877929688
2021-05-25 15:48:00-04:00,126.83999633789062
2021-05-25 15:50:00-04:00,126.72000122070312
2021-05-25 15:52:00-04:00,126.78500366210938
2021-05-25 15:54:00-04:00,126.81500244140625
2021-05-25 15:56:00-04:00,126.79000091552734
2021-05-25 15:58:00-04:00,126.93000030517578
2021-05-25 16:00:00-04:00,126.92
2021-05-25 16:02:00-04:00,126.9
2021-05-25 16:04:00-04:00,126.905
2021-05-25 16:06:00-04:00,126.92
2021-05-25 16:08:00-04:00,126.93
2021-05-25 16:10:00-04:00,126.93
2021-05-25 16:12:00-04:00,126.9
2021-05-25 16:14:00-04:00,126.95
2021-05-25 16:16:00-04:00,126.95
2021-05-25 16:18:00-04:00,126.925
2021-05-25 16:20:00-04:00,126.92
2021-05-25 16:22:00-04:00,126.95
2021-05-25 16:24:00-04:00,126.955
2021-05-25 16:26:00-04:00,126.96
2021-05-25 16:28:00-04:00,126.96
2021-05-25 16:30:00-04:00,126.955
2021-05-25 16:32:00-04:00,126.96
2021-05-25 16:34:00-04:00,126.96
2021-05-25 16:36:00-04:00,126.945
2021-05-25 16:38:00-04:00,126.93
2021-05-25 16:40:00-04:00,126.9
2021-05-25 16:42:00-04:00,126.94
2021-05-25 16:44:00-04:00,126.945
2021-05-25 16:46:00-04:00,126.95
2021-05-25 16:48:00-04:00,126.945
2021-05-25 16:50:00-04:00,126.94
2021-05-25 16:52:00-04:00,126.94
2021-05-25 16:54:00-04:00,126.93
2021-05-25 16:56:00-04:00,126.91
2021-05-25 16:58:00-04:00,126.92
2021-05-25 17:00:00-04:00,126.92
2021-05-25 17:02:00-04:00,126.93
2021-05-25 17:04:00-04:00,126.94
2021-05-25 17:06:00-04:00,126.925
2021-05-25 17:08:00-04:00,126.94
2021-05-25 17:10:00-04:00,126.94
2021-05-25 17:12:00-04:00,126.935
2021-05-25 17:14:00-04:00,126.94
2021-05-25 17:16:00-04:00,126.935
2021-05-25 17:18:00-04:00,126.94
2021-05-25 17:20:00-04:00,126.94
2021-05-25 17:22:00-04:00,126.93
2021-05-25 17:24:00-04:00,126.94
2021-05-25 17:26:00-04:00,126.93
2021-05-25 17:28:00-04:00,126.93
2021-05-25 17:30:00-04:00,126.94
2021-05-25 17:32:00-04:00,126.94
2021-05-25 17:34:00-04:00,126.93
2021-05-25 17:36:00-04:00,126.925
2021-05-25 17:38:00-04:00,126.92
2021-05-25 17:40:00-04:00,126.91
2021-05-25 17:42:00-04:00,126.92
2021-05-25 17:44:00-04:00,126.93
2021-05-25 17:46:00-04:00,126.955
2021-05-25 17:48:00-04:00,126.96
2021-05-25 17:50:00-04:00,126.965
2021-05-25 17:52:00-04:00,126.955
2021-05-25 17:54:00-04:00,126.98
2021-05-25 17:56:00-04:00,126.955
2021-05-25 17:58:00-04:00,126.945
2021-05-25 18:00:00-04:00,126.95
2021-05-25 18:02:00-04:00,126.96
2021-05-25 18:04:00-04:00,126.89
2021-05-25 18:06:00-04:00,126.95
2021-05-25 18:08:00-04:00,126.93
2021-05-25 18:10:00-04:00,126.95
2021-05-25 18:12:00-04:00,126.91
2021-05-25 18:14:00-04:00,126.95
2021-05-25 18:16:00-04:00,126.95
2021-05-25 18:18:00-04:00,126.92
2021-05-25 18:20:00-04:00,126.9001
2021-05-25 18:22:00-04:00,126.95
2021-05-25 18:24:00-04:00,126.93
2021-05-25 18:26:00-04:00,126.96
2021-05-25 18:28:00-04:00,126.95
2021-05-25 18:30:00-04:00,126.97
2021-05-25 18:32:00-04:00,126.92
2021-05-25 18:34:00-04:00,126.96
2021-05-25 18:36:00-04:00,126.98
2021-05-25 18:38:00-04:00,127.05
2021-05-25 18:40:00-04:00,127.08
2021-05-25 18:42:00-04:00,127.08
2021-05-25 18:44:00-04:00,127.03
2021-05-25 18:46:00-04:00,127.07
2021-05-25 18:48:00-04:00,127.05
2021-05-25 18:50:00-04:00,127.08
2021-05-25 18:52:00-04:00,126.99
2021-05-25 18:54:00-04:00,127.01
2021-05-25 18:56:00-04:00,127.15
2021-05-25 18:58:00-04:00,127.07
2021-05-25 19:00:00-04:00,127.1
2021-05-25 19:02:00-04:00,127.1
2021-05-25 19:04:00-04:00,127.11
2021-05-25 19:06:00-04:00,127.11
2021-05-25 19:08:00-04:00,127.1
2021-05-25 19:10:00-04:00,127.1
2021-05-25 19:12:00-04:00,127.1
2021-05-25 19:14:00-04:00,127.16
2021-05-25 19:16:00-04:00,127.15
